,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
12814,51896,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,106,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
12817,51901,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,47,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
12824,51924,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,62,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
12836,51965,0,private,REJ,0,0,0,0,0,0,213,0.01,0.0,0.96,1.0,0.0,255,1,0.0,0.86,0.01,0.0,0.81,1.0,superuser,Probe,satan
12838,51970,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
12840,51983,0,private,SF,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,1.0,78,10,0.13,0.06,0.0,0.0,0.0,0.0,superuser,Probe,satan
12841,51984,279,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
12842,51988,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,116,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
12847,52012,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,87,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
12850,52020,31925,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.82,0.0,0.0,1.0,1.0,technician,Probe,portsweep
12851,52028,0,private,SF,1,26,0,0,0,0,19,0.0,0.0,0.0,0.0,0.32,255,6,0.02,0.85,0.16,0.0,0.67,0.0,superuser,Probe,satan
12852,52029,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,61,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
12862,52051,1,private,RSTR,0,0,0,0,0,0,60,0.0,0.0,1.0,1.0,0.03,230,2,0.01,0.14,0.01,0.0,0.47,1.0,superuser,Probe,portsweep
12863,52056,0,private,SF,1,0,0,0,0,0,27,0.0,0.0,0.0,0.0,0.89,255,24,0.09,0.26,0.0,0.0,0.0,0.0,admin,Probe,satan
12875,52096,0,private,SF,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,0.33,0.0,0.0,0.0,0.0,admin,Probe,satan
12886,52138,971,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,technician,Probe,portsweep
12887,52139,39750,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,technician,Probe,portsweep
12899,52186,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,9,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
12904,52198,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,154,1,0.01,0.94,0.95,1.0,0.0,0.0,technician,Probe,nmap
12905,52201,0,other,REJ,0,0,0,0,0,0,365,0.06,0.0,0.91,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.91,1.0,superuser,Probe,satan
12911,52214,0,private,SF,1,0,0,0,0,0,19,0.0,0.0,0.0,0.0,0.11,255,2,0.01,0.93,0.16,0.0,0.76,0.0,superuser,Probe,satan
12912,52220,0,private,SF,1,0,0,0,0,0,50,0.0,0.0,0.0,0.0,0.46,255,89,0.35,0.06,0.0,0.0,0.0,0.0,technician,Probe,satan
12914,52223,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,20,1,0.05,0.75,0.6,1.0,0.0,0.0,superuser,Probe,nmap
12917,52234,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,31,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
12925,52280,0,other,REJ,0,0,0,0,0,0,504,0.08,0.0,0.89,1.0,0.0,255,1,0.0,0.91,0.08,0.0,0.92,1.0,admin,Probe,satan
12928,52286,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,205,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
12930,52303,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,65,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
12932,52315,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,115,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
12935,52330,4,supdup,RSTR,0,0,0,0,0,0,205,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.42,0.0,0.0,0.95,1.0,admin,Probe,portsweep
12938,52336,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,40,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
12942,52350,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,64,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
12944,52353,21721,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.73,0.0,0.0,1.0,1.0,technician,Probe,portsweep
12952,52393,0,gopher,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,118,1,0.01,0.6,0.05,0.0,0.58,1.0,technician,Probe,portsweep
12960,52420,33111,time,RSTOS0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,81,1,0.01,0.14,0.0,0.0,0.11,1.0,admin,Probe,portsweep
12961,52421,0,private,SF,215,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,217,185,0.85,0.01,0.0,0.0,0.0,0.0,admin,Probe,nmap
12965,52461,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,181,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
12966,52462,0,private,SF,1,0,0,0,0,0,56,0.0,0.0,0.0,0.0,0.52,255,94,0.37,0.06,0.0,0.0,0.0,0.0,superuser,Probe,satan
12974,52488,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,102,1,0.01,0.54,0.06,0.0,0.51,1.0,superuser,Probe,portsweep
12977,52505,0,other,REJ,0,0,0,0,0,0,509,0.04,0.0,0.96,1.0,0.0,255,1,0.0,1.0,0.04,0.0,0.96,1.0,superuser,Probe,satan
12982,52526,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,80,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
12983,52531,0,private,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,98,1,0.01,0.9,0.92,1.0,0.0,0.0,technician,Probe,nmap
12986,52545,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.53,0.05,0.0,0.48,1.0,admin,Probe,portsweep
12989,52550,37627,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,admin,Probe,portsweep
12990,52552,0,private,SF,1,0,0,0,0,0,113,0.0,0.0,0.0,0.0,0.67,255,133,0.52,0.05,0.0,0.0,0.0,0.0,superuser,Probe,satan
12992,52555,9415,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.74,0.0,0.0,1.0,1.0,technician,Probe,portsweep
13001,52592,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,56,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
13005,52611,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.44,0.0,0.0,0.42,1.0,admin,Probe,portsweep
13006,52628,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,15,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13007,52631,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,28,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13025,52704,31381,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.82,0.0,0.0,1.0,1.0,technician,Probe,portsweep
13028,52710,0,private,REJ,0,0,0,0,0,0,423,0.05,0.0,0.93,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,superuser,Probe,satan
13035,52748,0,other,OTH,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,255,1,0.0,1.0,0.0,0.0,1.0,0.0,superuser,Probe,portsweep
13038,52757,0,private,SF,1,1,0,0,0,0,7,0.0,0.0,0.0,0.0,0.57,255,4,0.02,0.98,0.19,0.0,0.78,0.0,technician,Probe,satan
13042,52779,0,other,REJ,0,0,0,0,0,0,511,0.1,0.0,0.89,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.9,1.0,technician,Probe,satan
13043,52784,0,other,REJ,0,0,0,0,0,0,511,0.11,0.0,0.86,1.0,0.0,255,1,0.0,1.0,0.16,0.0,0.83,1.0,admin,Probe,satan
13046,52792,0,other,REJ,0,0,0,0,0,0,509,0.23,0.0,0.77,1.0,0.0,255,1,0.0,1.0,0.16,0.0,0.84,1.0,superuser,Probe,satan
13048,52806,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,122,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13050,52810,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.6,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
13052,52815,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,212,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13054,52831,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,74,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13064,52890,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.61,0.0,0.0,0.59,1.0,technician,Probe,portsweep
13072,52921,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,246,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13078,52951,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,134,1,0.01,0.64,0.04,0.0,0.63,1.0,superuser,Probe,portsweep
13079,52971,0,private,SF,1,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.64,255,9,0.04,0.15,0.0,0.0,0.1,0.0,superuser,Probe,satan
13086,52996,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,19,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13088,53005,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.68,0.0,0.0,0.67,1.0,superuser,Probe,portsweep
13089,53010,0,other,REJ,0,0,0,0,0,0,511,0.11,0.0,0.88,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.9,1.0,superuser,Probe,satan
13106,53070,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,66,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13112,53104,9555,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.74,0.0,0.0,1.0,1.0,technician,Probe,portsweep
13113,53105,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,164,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
13132,53204,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,90,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13134,53215,36898,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.5,0.0,0.0,1.0,1.0,technician,Probe,portsweep
13136,53223,0,other,SF,1,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.18,255,2,0.01,0.17,0.0,0.0,0.0,0.0,technician,Probe,satan
13154,53293,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,192,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
13158,53328,0,http,SF,6,143,0,1,0,0,2,0.0,0.0,0.0,0.0,0.5,255,240,0.94,0.02,0.0,0.0,0.0,0.0,technician,Probe,satan
13163,53349,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,131,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
13169,53368,0,other,REJ,0,0,0,0,0,0,509,0.21,0.0,0.78,1.0,0.0,255,1,0.0,1.0,0.24,0.0,0.74,1.0,superuser,Probe,satan
13173,53388,0,private,REJ,0,0,0,0,0,0,250,0.08,0.0,0.86,1.0,0.0,255,1,0.0,0.98,0.08,0.0,0.85,1.0,technician,Probe,satan
13175,53391,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,204,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13176,53393,0,other,REJ,0,0,0,0,0,0,509,0.08,0.0,0.91,1.0,0.0,255,1,0.0,0.91,0.08,0.0,0.92,1.0,technician,Probe,satan
13178,53399,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,253,1,0.0,0.61,0.0,0.0,0.61,1.0,superuser,Probe,portsweep
13179,53405,0,private,REJ,0,0,0,0,0,0,142,0.06,0.0,0.93,1.0,0.01,255,1,0.0,0.75,0.03,0.0,0.53,1.0,superuser,Probe,satan
13182,53414,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.43,0.16,0.0,0.38,1.0,technician,Probe,portsweep
13184,53431,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,38,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13186,53436,0,other,REJ,0,0,0,0,0,0,397,0.07,0.0,0.9,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.91,1.0,admin,Probe,satan
13200,53487,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,15,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13201,53494,3811,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.66,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
13209,53516,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,157,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13210,53518,0,private,RSTR,0,0,0,0,0,0,2,0.0,0.0,0.5,1.0,0.5,255,1,0.0,0.58,0.0,0.0,0.58,1.0,technician,Probe,portsweep
13211,53523,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,6,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13217,53536,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,72,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13221,53544,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,68,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13228,53568,0,private,SF,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,255,2,0.01,0.43,0.16,0.0,0.24,0.0,superuser,Probe,satan
13229,53572,0,private,REJ,0,0,0,0,0,0,207,0.06,0.0,0.88,1.0,0.0,255,1,0.0,0.82,0.05,0.0,0.72,1.0,superuser,Probe,satan
13235,53604,0,private,REJ,0,0,0,0,0,0,145,0.04,0.0,0.88,1.0,0.01,255,1,0.0,0.58,0.02,0.0,0.5,1.0,superuser,Probe,satan
13236,53611,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,27,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13241,53634,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,46,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13245,53660,0,private,SF,1,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.12,255,2,0.01,0.47,0.03,0.0,0.36,0.0,admin,Probe,satan
13248,53670,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.63,0.01,0.0,0.59,1.0,admin,Probe,portsweep
13257,53719,41451,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,248,2,0.01,0.26,0.0,0.0,0.52,1.0,superuser,Probe,portsweep
13260,53727,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,107,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13261,53736,0,echo,REJ,0,0,0,0,0,0,20,0.0,0.0,1.0,1.0,0.05,190,1,0.01,0.07,0.01,0.0,0.36,1.0,superuser,Probe,portsweep
13264,53751,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,129,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13266,53755,0,other,SF,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.12,255,1,0.0,0.24,0.0,0.0,0.0,0.0,superuser,Probe,satan
13271,53766,3,telnet,SF,39,121,0,0,0,0,4,0.0,0.0,0.0,0.0,0.25,255,2,0.01,0.03,0.0,0.0,0.0,0.0,admin,Probe,satan
13279,53788,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.52,0.0,0.0,1.0,1.0,admin,Probe,portsweep
13280,53793,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,173,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
13281,53795,0,private,SF,1,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.3,255,69,0.27,0.17,0.0,0.0,0.11,0.0,admin,Probe,satan
13282,53803,0,private,SF,1,0,0,0,0,0,133,0.0,0.0,0.0,0.0,0.72,255,146,0.57,0.05,0.0,0.0,0.0,0.0,technician,Probe,satan
13285,53848,0,private,SF,100,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.0,226,36,0.16,0.01,0.0,0.0,0.0,0.0,superuser,Probe,nmap
13287,53856,0,private,S0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,255,1,0.0,1.0,0.05,1.0,0.95,0.0,superuser,Probe,portsweep
13288,53862,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,107,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13305,53928,42088,private,RSTR,1,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,189,1,0.01,0.19,0.0,0.0,0.37,1.0,admin,Probe,portsweep
13308,53950,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.55,0.03,0.0,0.5,1.0,technician,Probe,portsweep
13325,54036,0,name,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,90,1,0.01,0.48,0.07,0.0,0.44,1.0,superuser,Probe,portsweep
13332,54057,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,40,2,0.03,1.0,0.0,0.0,0.9,1.0,superuser,Probe,ipsweep
13334,54066,0,private,SF,215,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,209,177,0.85,0.01,0.0,0.0,0.0,0.0,superuser,Probe,nmap
13346,54121,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.29,0.0,0.0,0.27,1.0,superuser,Probe,portsweep
13347,54125,0,private,REJ,0,0,0,0,0,0,434,0.05,0.0,0.93,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.92,1.0,admin,Probe,satan
13349,54132,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,62,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13355,54158,0,private,SF,1,4,0,0,0,0,19,0.0,0.0,0.0,0.0,0.11,255,2,0.01,0.74,0.16,0.0,0.56,0.0,superuser,Probe,satan
13357,54165,0,private,REJ,0,0,0,0,0,0,129,0.06,0.0,0.92,1.0,0.01,255,1,0.0,0.71,0.03,0.0,0.48,1.0,superuser,Probe,satan
13358,54167,0,remote_job,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.28,0.0,0.0,0.55,1.0,admin,Probe,portsweep
13366,54193,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,144,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13368,54199,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,36,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13373,54209,0,private,REJ,0,0,0,0,0,0,2,0.0,0.0,1.0,1.0,0.5,255,1,0.0,0.4,0.18,0.0,0.35,1.0,technician,Probe,portsweep
13390,54289,0,private,SF,1,0,0,0,0,0,31,0.0,0.0,0.0,0.0,0.48,255,15,0.06,0.61,0.05,0.0,0.51,0.0,superuser,Probe,satan
13391,54290,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,25,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13399,54314,0,other,REJ,0,0,0,0,0,0,511,0.13,0.0,0.87,1.0,0.0,255,1,0.0,1.0,0.0,0.0,1.0,1.0,admin,Probe,satan
13401,54317,0,imap4,SH,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,255,1,0.0,1.0,1.0,1.0,0.0,0.0,technician,Probe,nmap
13405,54334,0,other,REJ,0,0,0,0,0,0,402,0.09,0.0,0.91,1.0,0.0,255,1,0.0,1.0,0.11,0.0,0.89,1.0,superuser,Probe,satan
13409,54342,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,120,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13418,54378,38911,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.51,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
13420,54385,41431,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,250,2,0.01,0.26,0.0,0.0,0.52,1.0,superuser,Probe,portsweep
13421,54391,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,136,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13425,54408,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,5,2,0.2,1.0,0.0,0.0,1.0,1.0,superuser,Probe,ipsweep
13428,54415,0,private,SF,100,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,228,38,0.17,0.01,0.0,0.0,0.0,0.0,superuser,Probe,nmap
13432,54428,0,private,SF,1,0,0,0,0,0,122,0.0,0.0,0.0,0.0,0.92,255,180,0.71,0.04,0.0,0.0,0.0,0.0,technician,Probe,satan
13438,54454,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,80,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
13449,54496,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,46,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13457,54543,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,229,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
13458,54544,0,other,S0,0,0,0,0,0,0,510,0.24,1.0,0.75,0.0,0.0,255,1,0.0,1.0,0.2,1.0,0.8,0.0,superuser,Probe,satan
13460,54554,0,private,REJ,0,0,0,0,0,0,102,0.07,0.0,0.93,1.0,0.01,255,1,0.0,0.67,0.03,0.0,0.38,1.0,technician,Probe,satan
13465,54572,0,other,REJ,0,0,0,0,0,0,511,0.18,0.0,0.82,1.0,0.0,255,1,0.0,1.0,0.19,0.0,0.81,1.0,technician,Probe,satan
13467,54575,0,nnsp,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,1.0,0.0,0.0,1.0,1.0,admin,Probe,portsweep
13470,54584,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,191,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13471,54587,38481,private,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.51,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
13474,54601,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,254,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13494,54659,0,eco_i,SF,18,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,189,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
13501,54675,0,private,SF,1,0,0,0,0,0,53,0.0,0.0,0.0,0.0,0.13,255,7,0.03,0.02,0.0,0.0,0.83,0.0,technician,Probe,satan
13504,54688,0,private,SF,1,0,0,0,0,0,26,0.0,0.0,0.0,0.0,0.85,255,27,0.11,0.7,0.05,0.0,0.6,0.0,technician,Probe,satan
13514,54736,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,59,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
13515,54738,6,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.36,0.0,0.0,0.35,1.0,superuser,Probe,portsweep
13516,54744,11981,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.63,0.0,0.0,1.0,1.0,admin,Probe,portsweep
13518,54749,0,private,REJ,0,0,0,0,0,0,117,0.07,0.0,0.91,1.0,0.01,255,1,0.0,0.69,0.03,0.0,0.43,1.0,technician,Probe,satan
